l_id,r_id,brand_similarity,model_similarity,description_jaccard,description_levenshtein,similarity,predicted_match
www.ebay.com//46478,www.henrys.com//148,1.0,0.0,0.21052631578947367,65,0.358,False
www.ebay.com//46478,www.henrys.com//176,1.0,0.0,0.19047619047619047,67,0.3455,False
www.ebay.com//46478,www.pcconnection.com//12382,0.0,0.0,0.12121212121212122,96,0.1238,False
www.ebay.com//46478,www.pcconnection.com//12398,0.0,0.0,0.12121212121212122,94,0.1253,False
www.ebay.com//46860,www.henrys.com//148,0.0,0.0,0.047619047619047616,68,0.0752,False
www.ebay.com//46860,www.henrys.com//176,0.0,0.0,0.043478260869565216,65,0.0868,False
www.ebay.com//46860,www.pcconnection.com//12382,0.0,0.0,0.125,99,0.1167,False
www.ebay.com//46860,www.pcconnection.com//12398,0.0,0.0,0.125,96,0.1208,False
www.ebay.com//52793,www.henrys.com//148,0.0,0.0,0.09090909090909091,76,0.0804,False
www.ebay.com//52793,www.henrys.com//176,0.0,0.0,0.08333333333333333,74,0.0862,False
www.ebay.com//52793,www.pcconnection.com//12382,1.0,0.0,0.3103448275862069,86,0.3978,False
www.ebay.com//52793,www.pcconnection.com//12398,1.0,0.0,0.26666666666666666,87,0.3806,False
www.ebay.com//53085,www.henrys.com//148,0.0,0.0,0.05,61,0.0989,False
www.ebay.com//53085,www.henrys.com//176,0.0,0.0,0.045454545454545456,62,0.0935,False
www.ebay.com//53085,www.pcconnection.com//12382,0.0,0.0,0.25,94,0.1614,False
www.ebay.com//53085,www.pcconnection.com//12398,0.0,0.0,0.25,94,0.1575,False
www.ebay.com//54744,www.henrys.com//148,1.0,0.0,0.2222222222222222,73,0.3475,False
www.ebay.com//54744,www.henrys.com//176,1.0,0.0,0.14285714285714285,68,0.3453,False
www.ebay.com//54744,www.pcconnection.com//12382,0.0,0.0,0.125,93,0.1328,False
www.ebay.com//54744,www.pcconnection.com//12398,0.0,0.0,0.125,92,0.1316,False
www.ebay.com//54963,www.henrys.com//148,0.0,0.0,0.05263157894736842,64,0.0796,False
www.ebay.com//54963,www.henrys.com//176,0.0,0.0,0.1,62,0.1003,False
www.ebay.com//54963,www.pcconnection.com//12382,0.0,0.0,0.13333333333333333,96,0.1268,False
www.ebay.com//54963,www.pcconnection.com//12398,0.0,0.0,0.13333333333333333,91,0.1364,False
www.ebay.com//56771,www.henrys.com//148,0.0,0.0,0.047619047619047616,68,0.0752,False
www.ebay.com//56771,www.henrys.com//176,0.0,0.0,0.043478260869565216,65,0.0868,False
www.ebay.com//56771,www.pcconnection.com//12382,0.0,0.0,0.125,99,0.1167,False
www.ebay.com//56771,www.pcconnection.com//12398,0.0,0.0,0.125,96,0.1208,False
www.ebay.com//58585,www.henrys.com//148,1.0,0.0,0.2,72,0.3429,False
www.ebay.com//58585,www.henrys.com//176,1.0,0.0,0.13043478260869565,68,0.3398,False
www.ebay.com//58585,www.pcconnection.com//12382,0.0,0.0,0.08571428571428572,99,0.1069,False
www.ebay.com//58585,www.pcconnection.com//12398,0.0,0.0,0.08571428571428572,99,0.1028,False
www.ebay.com//58915,www.henrys.com//148,0.0,0.0,0.18181818181818182,79,0.1133,False
www.ebay.com//58915,www.henrys.com//176,0.0,0.0,0.12,82,0.0871,False
www.ebay.com//58915,www.pcconnection.com//12382,1.0,0.0,0.21212121212121213,91,0.3599,False
www.ebay.com//58915,www.pcconnection.com//12398,1.0,0.0,0.21212121212121213,90,0.3588,False
www.ebay.com//59092,www.henrys.com//148,0.0,0.0,0.14285714285714285,72,0.1147,False
www.ebay.com//59092,www.henrys.com//176,0.0,0.0,0.13043478260869565,73,0.1079,False
www.ebay.com//59092,www.pcconnection.com//12382,0.0,0.0,0.11764705882352941,98,0.1176,False
www.ebay.com//59092,www.pcconnection.com//12398,0.0,0.0,0.11764705882352941,97,0.1162,False
www.ebay.com//60336,www.henrys.com//148,0.0,0.0,0.14285714285714285,72,0.1118,False
www.ebay.com//60336,www.henrys.com//176,0.0,0.0,0.08333333333333333,71,0.1007,False
www.ebay.com//60336,www.pcconnection.com//12382,1.0,0.0,0.3103448275862069,87,0.3951,False
www.ebay.com//60336,www.pcconnection.com//12398,1.0,0.0,0.26666666666666666,86,0.3833,False
www.henrys.com//148,www.pcconnection.com//12382,0.0,0.0,0.037037037037037035,108,0.0707,False
www.henrys.com//148,www.pcconnection.com//12398,0.0,0.0,0.037037037037037035,105,0.0744,False
www.henrys.com//176,www.pcconnection.com//12382,0.0,0.0,0.034482758620689655,109,0.0674,False
www.henrys.com//176,www.pcconnection.com//12398,0.0,0.0,0.034482758620689655,107,0.0683,False
buy.net//5473,www.ebay.com//23868,1.0,1.0,0.2962962962962963,68,0.6116,True
buy.net//5473,www.ebay.com//23877,1.0,1.0,0.3333333333333333,68,0.6208,True
buy.net//5473,www.ebay.com//24051,1.0,1.0,0.3333333333333333,69,0.6177,True
buy.net//5473,www.ebay.com//24072,1.0,1.0,0.3076923076923077,68,0.6144,True
buy.net//5473,www.ebay.com//24391,1.0,1.0,0.3333333333333333,69,0.6177,True
buy.net//5473,www.ebay.com//24392,1.0,1.0,0.3076923076923077,68,0.6144,True
buy.net//5473,www.ebay.com//42644,1.0,1.0,0.3076923076923077,68,0.6144,True
buy.net//5473,www.ebay.com//44769,1.0,1.0,0.32,66,0.6237,True
buy.net//5473,www.ebay.com//45234,1.0,1.0,0.32,69,0.6144,True
buy.net//5473,www.ebay.com//47128,1.0,1.0,0.32,69,0.6144,True
buy.net//5473,www.ebay.com//47646,1.0,1.0,0.3333333333333333,69,0.6177,True
buy.net//5473,www.ebay.com//53622,1.0,1.0,0.32,67,0.6206,True
buy.net//5473,www.ebay.com//55063,1.0,1.0,0.32,69,0.6144,True
buy.net//5473,www.ebay.com//56696,1.0,1.0,0.3333333333333333,67,0.624,True
buy.net//5473,www.ebay.com//58330,1.0,1.0,0.32,67,0.6206,True
buy.net//5473,www.gosale.com//877,1.0,1.0,0.18518518518518517,68,0.5838,True
buy.net//5473,www.walmart.com//810,1.0,1.0,0.25925925925925924,64,0.6148,True
buy.net//6287,www.ebay.com//23868,1.0,1.0,0.34615384615384615,68,0.6278,True
buy.net//6287,www.ebay.com//23877,1.0,1.0,0.3333333333333333,68,0.6246,True
buy.net//6287,www.ebay.com//24051,1.0,1.0,0.391304347826087,69,0.636,True
buy.net//6287,www.ebay.com//24072,1.0,1.0,0.36,68,0.6312,True
buy.net//6287,www.ebay.com//24391,1.0,1.0,0.391304347826087,69,0.636,True
buy.net//6287,www.ebay.com//24392,1.0,1.0,0.36,68,0.6312,True
buy.net//6287,www.ebay.com//42644,1.0,1.0,0.36,68,0.6312,True
buy.net//6287,www.ebay.com//44769,1.0,1.0,0.375,66,0.6411,True
buy.net//6287,www.ebay.com//45234,1.0,1.0,0.375,69,0.6319,True
buy.net//6287,www.ebay.com//47128,1.0,1.0,0.375,69,0.6319,True
buy.net//6287,www.ebay.com//47646,1.0,1.0,0.391304347826087,69,0.636,True
buy.net//6287,www.ebay.com//53622,1.0,1.0,0.32,67,0.6243,True
buy.net//6287,www.ebay.com//55063,1.0,1.0,0.375,69,0.6319,True
buy.net//6287,www.ebay.com//56696,1.0,1.0,0.3333333333333333,67,0.6276,True
buy.net//6287,www.ebay.com//58330,1.0,1.0,0.32,67,0.6243,True
buy.net//6287,www.gosale.com//877,1.0,1.0,0.18518518518518517,69,0.5845,True
buy.net//6287,www.walmart.com//810,1.0,1.0,0.25925925925925924,63,0.6214,True
www.ebay.com//23868,www.gosale.com//877,1.0,1.0,0.25,42,0.6416,True
www.ebay.com//23868,www.walmart.com//810,1.0,1.0,0.35,45,0.6544,True
www.ebay.com//23877,www.gosale.com//877,1.0,1.0,0.29411764705882354,27,0.6825,True
www.ebay.com//23877,www.walmart.com//810,1.0,1.0,0.4117647058823529,37,0.6969,True
www.ebay.com//24051,www.gosale.com//877,1.0,1.0,0.29411764705882354,21,0.701,True
www.ebay.com//24051,www.walmart.com//810,1.0,1.0,0.4117647058823529,37,0.6969,True
www.ebay.com//24072,www.gosale.com//877,1.0,1.0,0.2631578947368421,38,0.6536,True
www.ebay.com//24072,www.walmart.com//810,1.0,1.0,0.3684210526315789,42,0.665,True
www.ebay.com//24391,www.gosale.com//877,1.0,1.0,0.29411764705882354,21,0.701,True
www.ebay.com//24391,www.walmart.com//810,1.0,1.0,0.4117647058823529,37,0.6969,True
www.ebay.com//24392,www.gosale.com//877,1.0,1.0,0.2631578947368421,38,0.6536,True
www.ebay.com//24392,www.walmart.com//810,1.0,1.0,0.3684210526315789,42,0.665,True
www.ebay.com//42644,www.gosale.com//877,1.0,1.0,0.2631578947368421,38,0.6536,True
www.ebay.com//42644,www.walmart.com//810,1.0,1.0,0.3684210526315789,42,0.665,True
www.ebay.com//44769,www.gosale.com//877,1.0,1.0,0.2777777777777778,23,0.6975,True
www.ebay.com//44769,www.walmart.com//810,1.0,1.0,0.3888888888888889,36,0.6954,True
www.ebay.com//45234,www.gosale.com//877,1.0,1.0,0.2777777777777778,30,0.6756,True
www.ebay.com//45234,www.walmart.com//810,1.0,1.0,0.3888888888888889,38,0.687,True
www.ebay.com//47128,www.gosale.com//877,1.0,1.0,0.2777777777777778,30,0.6756,True
www.ebay.com//47128,www.walmart.com//810,1.0,1.0,0.3888888888888889,38,0.687,True
www.ebay.com//47646,www.gosale.com//877,1.0,1.0,0.29411764705882354,21,0.701,True
www.ebay.com//47646,www.walmart.com//810,1.0,1.0,0.4117647058823529,37,0.6969,True
www.ebay.com//53085,www.gosale.com//877,1.0,1.0,0.25,43,0.6267,True
www.ebay.com//53085,www.walmart.com//810,1.0,1.0,0.42105263157894735,34,0.7119,True
www.ebay.com//53622,www.gosale.com//877,1.0,1.0,0.2777777777777778,23,0.6937,True
www.ebay.com//53622,www.walmart.com//810,1.0,1.0,0.3888888888888889,35,0.6996,True
www.ebay.com//55063,www.gosale.com//877,1.0,1.0,0.2777777777777778,30,0.6756,True
www.ebay.com//55063,www.walmart.com//810,1.0,1.0,0.3888888888888889,38,0.687,True
www.ebay.com//56696,www.gosale.com//877,1.0,1.0,0.29411764705882354,24,0.6963,True
www.ebay.com//56696,www.walmart.com//810,1.0,1.0,0.4117647058823529,34,0.7096,True
www.ebay.com//58330,www.gosale.com//877,1.0,1.0,0.2777777777777778,23,0.6937,True
www.ebay.com//58330,www.walmart.com//810,1.0,1.0,0.3888888888888889,35,0.6996,True
www.ebay.com//59092,www.gosale.com//877,1.0,1.0,0.21739130434782608,49,0.6199,True
www.ebay.com//59092,www.walmart.com//810,1.0,1.0,0.30434782608695654,52,0.6304,True
www.gosale.com//877,www.walmart.com//810,1.0,1.0,0.2631578947368421,44,0.6302,True
buy.net//5475,www.ebay.com//43581,1.0,0.0,0.35714285714285715,70,0.4281,False
buy.net//5645,www.ebay.com//43581,1.0,0.0,0.3333333333333333,76,0.4171,False
buy.net//6064,www.ebay.com//43581,1.0,0.0,0.2903225806451613,76,0.4081,False
buy.net//5481,www.buzzillions.com//1881,1.0,0.0,0.14634146341463414,106,0.3518,False
buy.net//5481,www.buzzillions.com//2495,1.0,0.0,0.14634146341463414,106,0.3518,False
buy.net//5481,www.buzzillions.com//2518,1.0,0.0,0.1794871794871795,108,0.363,False
buy.net//5481,www.buzzillions.com//2892,0.0,0.0,0.08333333333333333,141,0.1151,False
buy.net//5481,www.ebay.com//42795,0.0,0.0,0.11428571428571428,81,0.1161,False
buy.net//5481,www.ebay.com//44581,1.0,0.0,0.15625,78,0.3363,False
buy.net//5481,www.ebay.com//45334,0.0,0.0,0.08823529411764706,84,0.0998,False
buy.net//5481,www.ebay.com//45615,0.0,0.0,0.0967741935483871,78,0.1214,False
buy.net//5481,www.ebay.com//47418,1.0,0.0,0.23076923076923078,70,0.3808,False
buy.net//5481,www.ebay.com//48453,0.0,0.0,0.03225806451612903,85,0.0826,False
buy.net//5481,www.ebay.com//48704,1.0,0.0,0.20689655172413793,72,0.3684,False
buy.net//5481,www.ebay.com//53175,0.0,0.0,0.09090909090909091,74,0.1329,False
buy.net//5481,www.ebay.com//53240,0.0,0.0,0.09375,82,0.1077,False
buy.net//5481,www.ebay.com//54285,1.0,0.0,0.16129032258064516,82,0.3246,False
buy.net//5481,www.ebay.com//54305,1.0,0.0,0.21875,67,0.3876,False
buy.net//5481,www.ebay.com//55648,0.0,0.0,0.16129032258064516,88,0.1051,False
buy.net//5481,www.ebay.com//56244,0.0,0.0,0.08823529411764706,72,0.1387,False
buy.net//5481,www.henrys.com//168,0.0,0.0,0.03333333333333333,89,0.0699,False
buy.net//5481,www.henrys.com//237,1.0,0.0,0.14814814814814814,76,0.3407,False
buy.net//5481,www.henrys.com//34,1.0,0.0,0.14814814814814814,74,0.3472,False
buy.net//5481,www.henrys.com//7,1.0,0.0,0.10714285714285714,77,0.3272,False
buy.net//5481,www.henrys.com//81,1.0,0.0,0.10714285714285714,77,0.3272,False
buy.net//5481,www.walmart.com//627,1.0,0.0,0.1935483870967742,73,0.3661,False
buy.net//5575,www.buzzillions.com//1881,1.0,0.0,0.12195121951219512,107,0.3435,False
buy.net//5575,www.buzzillions.com//2495,1.0,0.0,0.12195121951219512,107,0.3435,False
buy.net//5575,www.buzzillions.com//2518,1.0,0.0,0.125,110,0.3451,False
buy.net//5575,www.buzzillions.com//2892,0.0,0.0,0.0625,139,0.1136,False
buy.net//5575,www.ebay.com//42795,0.0,0.0,0.08571428571428572,83,0.1024,False
buy.net//5575,www.ebay.com//44581,1.0,0.0,0.3333333333333333,67,0.4162,False
buy.net//5575,www.ebay.com//45334,0.0,0.0,0.125,84,0.109,False
buy.net//5575,www.ebay.com//45615,0.0,0.0,0.1,76,0.1287,False
buy.net//5575,www.ebay.com//47418,1.0,0.0,0.24,65,0.3994,False
buy.net//5575,www.ebay.com//48453,0.0,0.0,0.06896551724137931,86,0.0885,False
buy.net//5575,www.ebay.com//48704,1.0,0.0,0.21428571428571427,67,0.3864,False
buy.net//5575,www.ebay.com//53175,0.0,0.0,0.09375,73,0.1369,False
buy.net//5575,www.ebay.com//53240,0.0,0.0,0.13333333333333333,82,0.1176,False
buy.net//5575,www.ebay.com//54285,1.0,0.0,0.2962962962962963,80,0.3648,False
buy.net//5575,www.ebay.com//54305,1.0,0.0,0.1875,67,0.3797,False
buy.net//5575,www.ebay.com//55648,0.0,0.0,0.12903225806451613,88,0.0971,False
buy.net//5575,www.ebay.com//56244,0.0,0.0,0.09090909090909091,71,0.1426,False
buy.net//5575,www.henrys.com//168,0.0,0.0,0.034482758620689655,89,0.0702,False
buy.net//5575,www.henrys.com//237,1.0,0.0,0.1111111111111111,78,0.325,False
buy.net//5575,www.henrys.com//34,1.0,0.0,0.07142857142857142,77,0.3183,False
buy.net//5575,www.henrys.com//7,1.0,0.0,0.07142857142857142,79,0.3118,False
buy.net//5575,www.henrys.com//81,1.0,0.0,0.07142857142857142,79,0.3118,False
buy.net//5575,www.walmart.com//627,1.0,0.0,0.125,72,0.3522,False
buy.net//5772,www.buzzillions.com//1881,1.0,0.0,0.13157894736842105,107,0.3459,False
buy.net//5772,www.buzzillions.com//2495,1.0,0.0,0.13157894736842105,107,0.3459,False
buy.net//5772,www.buzzillions.com//2518,1.0,0.0,0.13513513513513514,109,0.3497,False
buy.net//5772,www.buzzillions.com//2892,0.0,0.0,0.06666666666666667,141,0.111,False
buy.net//5772,www.ebay.com//42795,0.0,0.0,0.09375,79,0.0913,False
buy.net//5772,www.ebay.com//44581,1.0,0.0,0.2222222222222222,68,0.3627,False
buy.net//5772,www.ebay.com//45334,0.0,0.0,0.13793103448275862,79,0.1023,False
buy.net//5772,www.ebay.com//45615,0.0,0.0,0.1111111111111111,68,0.1349,False
buy.net//5772,www.ebay.com//47418,1.0,0.0,0.21739130434782608,63,0.3793,False
buy.net//5772,www.ebay.com//48453,0.0,0.0,0.07692307692307693,76,0.0978,False
buy.net//5772,www.ebay.com//48704,1.0,0.0,0.19230769230769232,70,0.3481,False
buy.net//5772,www.ebay.com//53175,0.0,0.0,0.10344827586206896,65,0.1437,False
buy.net//5772,www.ebay.com//53240,0.0,0.0,0.14814814814814814,74,0.1228,False
buy.net//5772,www.ebay.com//54285,1.0,0.0,0.23076923076923078,73,0.347,False
buy.net//5772,www.ebay.com//54305,1.0,0.0,0.20689655172413793,61,0.3903,False
buy.net//5772,www.ebay.com//55648,0.0,0.0,0.14285714285714285,84,0.0857,False
buy.net//5772,www.ebay.com//56244,0.0,0.0,0.1,64,0.1464,False
buy.net//5772,www.henrys.com//168,0.0,0.0,0.038461538461538464,80,0.0739,False
buy.net//5772,www.henrys.com//237,1.0,0.0,0.08,69,0.3236,False
buy.net//5772,www.henrys.com//34,1.0,0.0,0.125,68,0.3384,False
buy.net//5772,www.henrys.com//7,1.0,0.0,0.08,72,0.3129,False
buy.net//5772,www.henrys.com//81,1.0,0.0,0.08,71,0.3164,False
buy.net//5772,www.walmart.com//627,1.0,0.0,0.13793103448275862,69,0.3649,False
buy.net//5860,www.buzzillions.com//1881,0.0,0.0,0.06666666666666667,114,0.1141,False
buy.net//5860,www.buzzillions.com//2495,0.0,0.0,0.06666666666666667,114,0.1141,False
buy.net//5860,www.buzzillions.com//2518,0.0,0.0,0.06818181818181818,117,0.1158,False
buy.net//5860,www.buzzillions.com//2892,0.0,0.0,0.08163265306122448,141,0.1147,False
buy.net//5860,www.ebay.com//42795,0.0,0.0,0.08108108108108109,81,0.1003,False
buy.net//5860,www.ebay.com//44581,0.0,0.0,0.11764705882352941,83,0.1027,False
buy.net//5860,www.ebay.com//45334,0.0,0.0,0.11764705882352941,85,0.0961,False
buy.net//5860,www.ebay.com//45615,0.0,0.0,0.09375,77,0.1168,False
buy.net//5860,www.ebay.com//47418,0.0,0.0,0.1,78,0.115,False
buy.net//5860,www.ebay.com//48453,0.0,0.0,0.06451612903225806,82,0.0928,False
buy.net//5860,www.ebay.com//48704,0.0,0.0,0.09090909090909091,80,0.1061,False
buy.net//5860,www.ebay.com//53175,0.0,0.0,0.12121212121212122,73,0.137,False
buy.net//5860,www.ebay.com//53240,0.0,0.0,0.09090909090909091,83,0.0961,False
buy.net//5860,www.ebay.com//54285,0.0,0.0,0.15625,87,0.0991,False
buy.net//5860,www.ebay.com//54305,0.0,0.0,0.1111111111111111,74,0.1311,False
buy.net//5860,www.ebay.com//55648,0.0,0.0,0.15625,85,0.1057,False
buy.net//5860,www.ebay.com//56244,0.0,0.0,0.11764705882352941,71,0.1427,False
buy.net//5860,www.henrys.com//168,0.0,0.0,0.06666666666666667,86,0.08,False
buy.net//5860,www.henrys.com//237,0.0,0.0,0.03225806451612903,87,0.0681,False
buy.net//5860,www.henrys.com//34,0.0,0.0,0.06666666666666667,83,0.09,False
buy.net//5860,www.henrys.com//7,0.0,0.0,0.06666666666666667,85,0.0833,False
buy.net//5860,www.henrys.com//81,0.0,0.0,0.10344827586206896,84,0.0959,False
buy.net//5860,www.walmart.com//627,0.0,0.0,0.15151515151515152,77,0.1429,False
buy.net//5925,www.buzzillions.com//1881,1.0,0.0,0.14634146341463414,109,0.3451,False
buy.net//5925,www.buzzillions.com//2495,1.0,0.0,0.14634146341463414,109,0.3451,False
buy.net//5925,www.buzzillions.com//2518,1.0,0.0,0.15,111,0.3492,False
buy.net//5925,www.buzzillions.com//2892,0.0,0.0,0.08333333333333333,139,0.1188,False
buy.net//5925,www.ebay.com//42795,0.0,0.0,0.11428571428571428,84,0.1113,False
buy.net//5925,www.ebay.com//44581,1.0,0.0,0.1935483870967742,71,0.3725,False
buy.net//5925,www.ebay.com//45334,0.0,0.0,0.12121212121212122,86,0.1067,False
buy.net//5925,www.ebay.com//45615,0.0,0.0,0.0967741935483871,78,0.126,False
buy.net//5925,www.ebay.com//47418,1.0,0.0,0.28,66,0.41,False
buy.net//5925,www.ebay.com//48453,0.0,0.0,0.03225806451612903,87,0.0812,False
buy.net//5925,www.ebay.com//48704,1.0,0.0,0.25,68,0.3961,False
buy.net//5925,www.ebay.com//53175,0.0,0.0,0.09090909090909091,75,0.1341,False
buy.net//5925,www.ebay.com//53240,0.0,0.0,0.09375,84,0.1062,False
buy.net//5925,www.ebay.com//54285,1.0,0.0,0.16129032258064516,84,0.323,False
buy.net//5925,www.ebay.com//54305,1.0,0.0,0.21875,69,0.3851,False
buy.net//5925,www.ebay.com//55648,0.0,0.0,0.16129032258064516,89,0.1071,False
buy.net//5925,www.ebay.com//56244,0.0,0.0,0.08823529411764706,73,0.1398,False
buy.net//5925,www.henrys.com//168,0.0,0.0,0.03333333333333333,91,0.0688,False
buy.net//5925,www.henrys.com//237,1.0,0.0,0.10714285714285714,80,0.3222,False
buy.net//5925,www.henrys.com//34,1.0,1.0,0.19230769230769232,75,0.5594,True
buy.net//5925,www.henrys.com//7,1.0,1.0,0.14814814814814814,79,0.5357,False
buy.net//5925,www.henrys.com//81,1.0,1.0,0.14814814814814814,78,0.5389,False
buy.net//5925,www.walmart.com//627,1.0,1.0,0.23333333333333334,72,0.5792,True
www.buzzillions.com//1881,www.ebay.com//42795,0.0,0.0,0.1891891891891892,125,0.1204,False
www.buzzillions.com//1881,www.ebay.com//44581,1.0,0.0,0.13513513513513514,122,0.3135,False
www.buzzillions.com//1881,www.ebay.com//45334,0.0,0.0,0.10526315789473684,125,0.0994,False
www.buzzillions.com//1881,www.ebay.com//45615,0.0,0.0,0.11428571428571428,122,0.1083,False
www.buzzillions.com//1881,www.ebay.com//47418,1.0,0.0,0.27586206896551724,119,0.3554,False
www.buzzillions.com//1881,www.ebay.com//48453,0.0,0.0,0.08823529411764706,123,0.0996,False
www.buzzillions.com//1881,www.ebay.com//48704,1.0,0.0,0.25,116,0.3555,False
www.buzzillions.com//1881,www.ebay.com//53175,0.0,0.0,0.1388888888888889,120,0.1189,False
www.buzzillions.com//1881,www.ebay.com//53240,0.0,0.0,0.1111111111111111,126,0.0987,False
www.buzzillions.com//1881,www.ebay.com//54285,1.0,0.0,0.20588235294117646,119,0.3379,False
www.buzzillions.com//1881,www.ebay.com//54305,1.0,0.0,0.41935483870967744,107,0.4178,False
www.buzzillions.com//1881,www.ebay.com//55648,0.0,0.0,0.17142857142857143,125,0.116,False
www.buzzillions.com//1881,www.ebay.com//56244,0.0,0.0,0.16666666666666666,120,0.1258,False
www.buzzillions.com//1881,www.henrys.com//168,0.0,0.0,0.058823529411764705,136,0.0634,False
www.buzzillions.com//1881,www.henrys.com//237,1.0,0.0,0.2,123,0.3275,False
www.buzzillions.com//1881,www.henrys.com//34,1.0,0.0,0.125,120,0.3154,False
www.buzzillions.com//1881,www.henrys.com//7,1.0,0.0,0.09090909090909091,121,0.3047,False
www.buzzillions.com//1881,www.henrys.com//81,1.0,0.0,0.09090909090909091,122,0.3025,False
www.buzzillions.com//1881,www.walmart.com//627,1.0,0.0,0.23529411764705882,103,0.3807,False
www.buzzillions.com//2495,www.ebay.com//42795,0.0,0.0,0.1891891891891892,125,0.1204,False
www.buzzillions.com//2495,www.ebay.com//44581,1.0,0.0,0.13513513513513514,122,0.3135,False
www.buzzillions.com//2495,www.ebay.com//45334,0.0,0.0,0.10526315789473684,125,0.0994,False
